CityId,CityName,PopLog,eov_x,eov_y,Latitude,Longitude
2944,Balatonfured,4.131362,561821.6911778733,179822.32095157303,46.9567254,17.888892000000006
3142,Hatvan,4.306618,697083.3667845546,258473.16768288333,47.6683971,19.6743874
3143,Mako,4.372415,760161.0783921835,97726.21583388146,46.2150438,20.4751022
3342,Koszeg,4.081167,460778.45498680463,230314.29299389708,47.3894949,16.5406843
3542,Mor,4.153967,586713.1645387389,225668.02754157598,47.37195870000001,18.2094428
3543,Kisvarda,4.216773,875170.0508621229,324624.00454669923,48.2257593,22.0784247
3742,Veresegyhaz,4.227681,667986.3983756835,256848.85143693027,47.655235,19.2868815
3942,Oroshaza,4.461048,774351.658951797,136393.05640885577,46.5603339,20.6693477
3943,Biatorbagy,4.107379,633103.4023490873,236690.47241011483,47.47394420000001,18.8232855
3944,Ozd,4.528274,742747.6669090466,320319.1319930307,48.2196425,20.295498600000002
3945,Dunafoldvar,3.937819,640447.2232746258,162913.15146276128,46.810432,18.9222921
4142,Paszto,3.980867,698760.2672987595,286583.9632420566,47.9210914,19.6998353
4143,Dabas,4.225645,670882.2278409565,203238.69297280587,47.1729302,19.3229242
4144,Vecses,4.320354,666405.2793760629,229517.28408471425,47.4094382,19.2648259
4342,Tapolca,4.193013,527410.8630461227,172134.74237333602,46.8820972,17.4389619
4542,Mezokovesd,4.218483,763738.8598448281,275105.03371052345,47.8097525,20.5660889
4543,Bicske,4.066028,618981.5814382693,238611.65567136777,47.4907066,18.6358046
4544,Kistarcsa,4.078276,666274.1908823693,244558.26047834824,47.54473220000001,19.2636378
4742,Bonyhad,4.138018,610298.7369447446,106121.02788434915,46.29842120000001,18.532191
4743,Oroszlany,4.270143,594795.4536599027,238677.20631257968,47.4897011,18.3148401
4744,Hajduszoboszlo,4.3675239999999995,826673.9314394998,235886.0851172777,47.4431291,21.3902995
4942,Monor,4.2647,680173.7389994967,223268.51633040217,47.35274329999999,19.4468404
5142,Diosd,3.978728,642257.3844867193,229146.0683747778,47.406256,18.9448604
5143,Rackeve,4.000955,642127.7174616717,201878.60930171065,47.1609765,18.9436266
5144,Pilisszentivan,3.6394870000000004,638684.1586361135,251752.86200342738,47.6095461,18.8969359
5145,Szarvas,4.230628,764721.456278917,169756.6912946821,46.8621434,20.5521466
5342,Dorog,4.079036,626288.385918415,264330.65448757133,47.7223403,18.7313867
5343,Nyergesujfalu,3.8780620000000003,613046.4515097399,268673.86556234065,47.7607852,18.5545212
5344,Tolna,4.055646,608350.5655873233,127246.86187171309,46.488344700000006,18.5050005
5345,Balatonalmadi,3.9622269999999995,571922.1237113687,188468.27001537755,47.035766,18.0200896
5346,Szentes,4.454479,742553.7551115633,146053.7857297833,46.6524049,20.2566408
5542,Kormend,4.067294,464022.11189766024,188299.08519149083,47.0126655,16.6010475
5543,Kiskoros,4.154089,668091.8031121666,141840.84920878103,46.6206925,19.2836756
5742,Celldomolk,4.0328599999999994,506572.3157886459,214395.91711276045,47.2579643,17.1521883
5743,Paty,3.859258,633406.1601801702,241221.1094116785,47.514704,18.8271319
5942,Gyomro,4.221936,676185.4543985816,230986.5432248408,47.4223375,19.394503
6142,Nagykoros,4.387976999999999,706151.0724702633,188403.43235353328,47.03742570000001,19.7863141
6143,Csomor,3.96506,663305.4995917178,245015.95474213274,47.5489158,19.2242144
6144,Szigetvar,4.032296,553392.0191836966,78862.30663737444,46.0474395,17.799351100000006
6145,Kisujszallas,4.055646,779300.6866317188,209423.54232445406,47.2162053,20.7546669
6146,Varpalota,4.307603,581105.5265765318,206467.92449669013,47.198695,18.138157
6342,Mateszalka,4.229349,894434.7124137073,295146.6702239675,47.9539113,22.3208477
6343,Ecser,3.569842,670439.2178729554,233428.07030970827,47.44450250000001,19.3184563
6542,Martonvasar,3.7642510000000002,630431.9259085499,218930.73939465598,47.3141209,18.7886273
6543,Csongrad,4.226497,740680.3213677271,123691.65986950998,46.4515164,20.227760600000003
6742,Sarvar,4.169204,490061.96971959004,214127.6622249653,47.2517426,16.9342165
6743,Komlo,4.398287,589313.494276789,94372.9929753205,46.1911673,18.2613778
6744,Barcs,4.056066,527198.4326309355,69675.10765581949,45.96053660000001,17.463434200000002
6745,Tamasi,3.92371,591615.4270770422,143066.86948008285,46.62939779999999,18.2850331
6746,Albertirsa,4.093772,692796.3338935393,211449.34104665203,47.2457295,19.6127835
6747,Satoraljaujhely,4.18625,843179.9614579706,342425.8994723972,48.39609779999999,21.6561497
6942,Pannonhalma,3.595165,552661.1312970992,245950.53435996303,47.5502015,17.7541679
7142,Karcag,4.3005949999999995,791867.7850129011,220657.9717205593,47.314646,20.9240941
7143,Tiszafured,4.02914,778003.7752480556,253528.44382395674,47.6130877,20.7502258
7144,Torokszentmiklos,4.323108,753206.5330599732,204814.38636861046,47.1793568,20.409153
7145,Heviz,3.640978,507698.1202910279,162399.84957738555,46.79060379999999,17.1834489
7343,Hajduboszormeny,4.495627,834739.5790909985,261553.5948727314,47.6716617,21.5078944
7542,Gyal,4.3708089999999995,662825.0413558242,226741.04605334022,47.3845453,19.2173066
7742,Pilis,4.059185,687768.3288621805,215899.82950626092,47.2860696,19.5467411
7743,Tarnok,3.966236,636295.8039894799,224779.30760102434,47.3668787,18.8660065
7942,Balatonboglar,3.7732010000000002,543692.2222244649,160309.90911424183,46.7785548,17.6553063
7943,Sulysap,3.9186589999999994,685744.5376520731,234585.69354771028,47.45426060000001,19.5214828
7944,Solt,3.7983050000000014,646731.8663459424,161997.52066659264,46.8022565,19.0046438
8142,Mohacs,4.269606,621690.5941770423,72147.02937501838,45.9933836,18.6821079
8143,Mezotur,4.238974,770341.5726485911,185247.68048797536,47.0004724,20.6299513
8144,Marcali,4.0632209999999995,524684.0903115761,138974.91995055194,46.5833484,17.412300199999994
8145,Tab,3.627571,572921.0718628694,155038.77803449784,46.7351826,18.0389133
8342,Balatonlelle,3.6753199999999997,546854.9166958627,161166.79982221176,46.7867617,17.696520899999996
8343,Velence,3.729084,620703.5245961922,210210.47922524638,47.2353177,18.6605263
8344,Ullo,4.058236,672490.8205005411,226827.1284411706,47.3850605,19.3453263
8345,Lenti,3.9015129999999996,457743.54905679467,145335.74559649467,46.6245749,16.5366668
8542,Zsambek,3.73878,625159.7073473934,244986.6282770834,47.5483115,18.7174344
8543,Nagyatad,4.030762,519602.06756319007,99700.331787,46.229143,17.357096399999996
8544,Ocsa,3.960756,663907.9536596242,217476.7171802222,47.3011895,19.2313617
8742,Abony,4.172486,722547.4212103529,205403.13030584255,47.1887402,20.0047823
8743,Tokol,4.0177010000000015,643634.6370063215,219852.9834466398,47.3226787,18.9632427
8744,Taksony,3.8057730000000003,651129.25750503,220661.0505620649,47.32997810000001,19.0623899
8745,Mezobereny,4.037267,801232.0541107709,166440.4282207876,46.82499620000001,21.0297382
8942,Puspokladany,4.167258,806078.0050003,221564.87462197692,47.3195803,21.1123019
8943,Szigethalom,4.241447,646427.5725874071,220053.8206407928,47.3245067,19.0001884
8945,Tiszavasvari,4.098678,823302.7988433017,292902.381297071,47.956619,21.3680532
8946,Kapuvar,4.015066,498101.9005949474,251945.33118067813,47.59370429999999,17.0274824
8947,Bekes,4.295853,797702.789835757,162049.06874209523,46.7862993,20.9820736
8948,Fonyod,3.6746769999999995,535542.7371344819,156924.85895157888,46.7467521,17.54946
9142,Ercsi,3.903036,638716.2294419503,211999.68666522484,47.2519697,18.8983773
9143,Nagykata,4.099093,703043.9731832991,230219.55231722107,47.4138187,19.7503736
9144,Aszod,3.807129,682099.4922301953,256690.76281926755,47.6532732,19.4747432
9145,Halasztelek,3.96895,644991.7340127208,224345.89251349747,47.363105,18.9811444
9146,Mogyorod,3.801747,664361.4246467919,250549.29666517768,47.5986636,19.2384215
9342,Siklos,3.9836709999999997,591790.899750537,56653.657065306004,45.852096,18.2981568
9343,Sarbogard,4.095098999999999,617394.4937736335,171555.0654512235,46.88743710000001,18.6196247
9542,Gardony,3.996818,618084.7664487511,206630.21923365517,47.2029902,18.6261959
9544,Tura,3.888236,691163.2140912887,251863.70648507058,47.60935,19.594944199999997
9545,Fertod,3.5392010000000003,485942.9678651836,255379.96401436444,47.6216447,16.8645968
9546,Soltvadkert,3.871164,676581.4922080454,137573.5778524195,46.5820205,19.3942728
9742,Turkeve,3.941561,778129.0793359104,197504.83775807524,47.10924470000001,20.7358057
9942,Etyek,3.64365,627602.2272734472,233477.81597707278,47.4448813,18.7504665
9943,Isaszeg,4.05679,676674.199434009,242995.27877312817,47.53033350000001,19.401700100000006
9944,Tokaj,3.6847559999999997,825977.0483360828,311553.6369252166,48.1235534,21.4113895
9945,Zirc,3.851014,561032.1318606519,213705.0444179355,47.2613795,17.8718188
9946,Pusztaszabolcs,3.7779339999999997,628014.2313195043,199424.3180433904,47.1385777,18.7576092
9947,Szerencs,3.9590410000000014,810203.9361137138,315529.10761781683,48.1633851,21.201088100000003
9948,Pilisszentkereszt,3.3481099999999997,639114.5713054183,261046.6943949304,47.6931455,18.9024298
9949,Tiszakecske,4.050651,730492.7489076608,176910.18419152455,46.9315289,20.1045358
9950,Dunabogdany,3.512551,649083.1723164921,272226.86418531154,47.7937922,19.0352037
9951,Szentgotthard,3.946403,438998.56303120044,182482.10483128132,46.952850700000006,16.2748541
9952,Csorna,4.027309,514866.8276138129,253727.73674205889,47.6134153,17.249795499999998
9953,Orbottyan,3.871515,666247.7100593852,259903.86830459916,47.6827581,19.263848
9954,Telki,3.590953,632930.3285279529,245279.21351836453,47.551193,18.8206574
9955,Heves,4.019698,734218.2194993644,272236.37453205086,47.7884409,20.1714412
10142,Urom,3.864393,647441.8504243606,250536.60351411323,47.5987004,19.0134262
10342,Nagymaros,3.678518,643352.7172779782,271710.50663955504,47.78911420000001,18.9587262
10343,Kiskunlachaza,3.9536629999999997,646835.289247631,205138.3231012552,47.1903391,19.00569
10344,Tat,3.727785,620520.2075775932,266298.56907450757,47.7398038,18.654370800000002
10345,Bataszek,3.805365,625037.4317298114,94357.13722116147,46.1933095,18.7241126
10346,Pilisszanto,3.398461,637910.9279442356,258446.28445167985,47.6697354,18.886467
10542,Maglod,4.0787830000000005,673520.4115548636,233490.62946424802,47.444962200000006,19.359313600000004
10742,Zalaszentgrot,3.8111050000000004,500156.53664760024,179619.8639206317,46.9438023,17.0790205
10743,Nyirbator,4.079832,880859.3014849598,281863.5543253851,47.839511,22.1322309
10744,Balatonfoldvar,3.31471,560908.235539318,167872.8650758837,46.8491197,17.879240300000006
10745,Gyomaendrod,4.135896,785418.1856806568,178381.20628456445,46.9358032,20.8260916
10746,Zahony,3.5996650000000003,881750.8869172074,344985.969481107,48.4063743,22.1778835
10942,Retsag,3.4616480000000003,656736.8557300505,287411.44434766256,47.93032410000001,19.1375901
10943,Tahitotfalu,3.752509,652762.77123959,267824.39159737015,47.75419160000001,19.084289
10944,Leanyfalu,3.5689050000000004,653106.1947563515,263899.368211427,47.718888,19.0888422
10945,Kondoros,3.7160870000000004,783492.3892013791,158786.57922788503,46.7599676,20.7950557
10946,Szecseny,3.7545010000000003,685321.3033737749,304313.4623451689,48.0814012,19.5214674
10947,Encs,3.7924620000000004,803844.5801094512,333956.8681317753,48.3305743,21.1222112
10948,Pilisborosjeno,3.5280160000000005,645816.8686756341,251452.6243290897,47.606931,18.9918085
10949,Kunszentmiklos,3.930185,655779.4822943088,186839.04164823555,47.0257098,19.1234855
11142,Szodliget,3.661907,657492.1025093105,265135.76941342634,47.7299732,19.1473194
11143,Dunavarsany,3.8739019999999997,651411.2998525568,214989.7831692887,47.27896320000001,19.0661045
11144,Bacsalmas,3.82588,671985.2497114927,87019.64395547658,46.1274127,19.3319128
11145,Nagytarcsa,3.5872620000000004,667770.9320227493,242561.72944980464,47.52673529999999,19.2834412
11146,Budajeno,3.273464,631663.3909209654,245781.11789919663,47.555673,18.803804100000004
11147,Sumeg,3.791691,515628.7146442289,183100.7288547717,46.9784329,17.2811657
11342,Jaszarokszallas,3.892429,719964.211034765,256048.58668809262,47.64454170000001,19.9786517
11343,Gyonk,3.3151300000000004,606357.0213131182,134710.0690057918,46.5553541,18.4783275
11344,Tihany,3.13258,561966.5676641495,174873.29853015504,46.9122292,17.8917574
11345,Kunszentmarton,3.922881,744843.0672517059,166935.03253311143,46.8399054,20.2908813
11346,Harta,3.515211,648489.5519479408,150042.88255698467,46.6947199,19.0277119
11347,Balatonszemes,3.248709,553185.7866822681,163204.16167640025,46.806042,17.7789908
11348,Kerepes,4.003762,668020.0865895306,246440.15209467354,47.5616135,19.286907100000004
11542,Fuzesabony,3.891035,752488.3596721138,268090.23572461266,47.7485389,20.4142673
11543,Berettyoujfalu,4.1809,838393.8359801151,211956.70910135066,47.2247273,21.5355206
11544,Kisber,3.7227980000000014,573347.8993590563,239980.4017434845,47.4992603,18.0300173
11545,Csopak,3.216957,564889.4549884659,181636.27612885874,46.9734439,17.928852
11742,Szeghalom,3.9597569999999997,811291.8680866894,188539.05392017,47.0213485,21.1693932
11743,Cegledbercel,3.644143,697803.7803532782,208075.10123743638,47.2150336,19.678569
11744,Totkomlos,3.7619279999999997,779864.8162846578,119962.68003106154,46.4115096,20.7366044
11942,Racalmas,3.652053,641780.8290972682,186863.42540316057,47.0259018,18.9393279
12342,Domsod,3.7551120000000004,646932.4363692314,194514.30927991652,47.094771,19.0070461
12343,Csobanka,3.500374,643971.9559442913,255541.20592900715,47.6436909,18.9672147
12542,Janoshalma,3.951192,671275.5532126477,105894.21100584898,46.2972264,19.3235909
12543,Gomba,3.4730489999999996,686531.2045937915,225264.46168340655,47.3703744,19.5311516
12544,Tapioszecso,3.802979,692167.0631342313,234221.49583611154,47.4506036,19.6066197
12545,Csurgo,3.714833,499491.7853590741,104073.08645615203,46.2642514,17.095087399999993
12546,Boly,3.601625,608813.5900134221,69541.44701676656,45.9692795,18.5161494
12547,Tordas,3.32695,627730.4067666805,222330.40702978894,47.34461500000001,18.7527252
12548,Vasarosnameny,3.938019,893020.270306837,314325.2686990404,48.1267635,22.312647
12549,Kecel,3.9388699999999996,665796.5429412504,131059.86147023368,46.5237655,19.2533387
12550,Labatlan,3.698275,609064.8602754909,266954.750150631,47.74508529999999,18.5015732
12742,Erdokertes,3.890533,669594.2135577515,258522.78112548176,47.67024470000001,19.308359
12743,Visegrad,3.270213,644240.2606582675,271240.0173032185,47.784891200000004,18.970577600000002
12744,Jaszapati,3.9516769999999997,732365.4695597001,241624.48529153777,47.5133704,20.1410061
12942,Szentlorinc,3.8355639999999998,568054.8654023102,77992.10975561653,46.0415605,17.988914
12943,Galgaheviz,3.397071,688213.7662789144,253278.9207685245,47.62225770000001,19.5558378
13142,Lajosmizse,4.044265,688824.1973963166,187027.0805685739,47.026289,19.5582094
13342,Pecsvarad,3.6044419999999997,601585.3726922675,90890.61995633788,46.1608411,18.4206938
13542,Kozarmisleny,3.78597,591066.1972503241,78523.43191479653,46.0487525,18.2860822
13543,Martfu,3.8085480000000014,743806.0452747907,186787.02265410306,47.0186153,20.2813933
13544,Hajdunanas,4.22981,828147.8236827112,280656.31706123846,47.8452241,21.4279002
13742,Villany,3.3934,604030.0149119217,58512.724954456964,45.8697644,18.4555208
13743,Soskut,3.511215,633630.4406097629,228992.8753722796,47.4047185,18.8305621
13744,Balatonfuzfo,3.633368,573546.3266750032,191364.137579659,47.0620043,18.0409677
13745,Mezohegyes,3.6984480000000004,786475.5266560077,109262.7476439849,46.3139611,20.8194076
13746,Toalmas,3.5277589999999996,696421.1336966952,240808.35511795917,47.5095624,19.6637179
13942,Kiskunmajsa,4.070629,703116.5001111313,127589.55731214657,46.4906228,19.739312100000006
13943,Fehergyarmat,3.8954779999999998,908900.4555256407,299241.61080811685,47.9850963,22.5167524
14142,Nagykallo,3.9943169999999997,859122.3298623492,284916.2251195649,47.874296,21.8434965
14143,Kartal,3.769968,686323.0175316158,258343.79862190713,47.66792,19.5311002
14144,Janossomorja,3.7717339999999995,506815.11612069,273104.1576836335,47.7859228,17.136422800000002
14145,Szada,3.66764,669861.5007146002,254754.9628059961,47.6363477,19.3117491
14342,Balmazujvaros,4.239399,822613.7228727656,254506.98982473882,47.6116279,21.3437378
14343,Harkany,3.609061,586957.4063121998,56223.34523911335,45.8477907,18.2359978
14344,Dany,3.6555230000000014,687909.0512288484,242153.50898166196,47.5222089,19.5508325
14346,Sajoszentpeter,4.077913,773458.6962506558,320747.2192968495,48.2183544,20.7087764
14347,Simontornya,3.605089,611500.3249748017,157086.15328279266,46.756962,18.5435129
14542,Bugyi,3.733839,657693.4153048085,208659.5704967961,47.221978,19.149033600000006
14543,Csakvar,3.7177540000000002,605958.418649542,227699.1815675462,47.3918045,18.464064
14544,Zanka,2.9670799999999997,546019.4012610744,170761.4669964036,46.872930600000004,17.6833856
14742,Tapioszentmarton,3.7270529999999997,702688.0479771714,222060.5071445227,47.340459,19.744694
14743,Fertoszentmiklos,3.590061,486805.0688530062,251684.41079896898,47.588634000000006,16.877426800000002
14744,Szigetmonostor,3.3560260000000004,654017.1797310057,260651.39852713293,47.6896702,19.1009549
14745,Szob,3.464638,636918.5673776749,274969.22555036977,47.8183245,18.8727585
14746,Batonyterenye,4.1005080000000005,708230.087127556,294977.00120709045,47.9957901,19.8276504
14747,Bag,3.5891669999999998,682447.0101559665,254520.1608305897,47.6337331,19.4792099
14748,Kunhegyes,3.874076,769592.1903487942,226361.7289123027,47.3703721,20.6310453
14749,Szokolya,3.2574389999999998,647118.6317333535,280344.3966262157,47.8667937,19.0089279
14750,Nyiradony,3.891983,864489.7102779809,264756.92640912044,47.6913589,21.9053502
14752,Csolnok,3.5122839999999997,625239.8189805688,261256.68940139376,47.6946536,18.717583800000003
14753,Mindszent,3.825101,737355.0710501736,131703.0263966504,46.524022,20.186003
14754,Ujszasz,3.803457,727370.6066161337,216104.10182595596,47.28444260000001,20.0702678
14755,Pokaszepetk,2.994757,491693.5257512439,177825.214137607,46.9256917,16.9685234
14756,Farmos,3.5588290000000002,710542.604982609,224490.280371794,47.3616376,19.8489595
14757,Devavanya,3.8820690000000004,795511.0889537431,189243.4604193699,47.0313464,20.9620971
14758,Jaszfenyszaru,3.7498139999999998,700363.8767185198,247474.7651516204,47.5692314,19.7168149
14759,Sukoro,3.11227,615959.9413322788,210974.1130703054,47.2419579,18.59782
14760,Edeleny,4.000824,775153.3298866093,329154.8807114361,48.293613,20.7340134
14761,Zamardi,3.373464,566047.0767762267,171233.30610044813,46.8800183,17.945992800000006
14942,Perbal,3.350054,628366.3750810038,249747.21761741117,47.5912451,18.759802
14943,Gyorujbarat,3.794697,543938.1356745296,253127.17157358758,47.6133844,17.636573300000006
15142,Kistelek,3.846337,721713.424342617,125541.38768876967,46.4704606,19.9812009
15143,Kismaros,3.33264,647393.3903826618,275872.4992254827,47.8265758,19.0126276
15144,Tiszafoldvar,4.046105000000002,741798.202334826,182501.91505562986,46.9803541,20.254116600000003
15145,Almasfuzito,3.3372599999999997,591117.18287519,265033.58935136115,47.7264305,18.262513
15146,Battonya,3.7454650000000003,802146.6703284457,106514.49691256875,46.2858683,21.0218929
15147,Putnok,3.821775,752913.2940002546,328789.80883731926,48.2942607,20.4342869
15342,Diosjeno,3.444669,649720.7669369895,288430.1874866425,47.9395202,19.0437008
15343,Sandorfalva,3.900531,731318.1273419494,114021.41559266168,46.3657365,20.1042174
15344,Mezokovacshaza,3.781684,794249.9701388432,119826.86189910377,46.4073383,20.923600600000004
15542,Tokod,3.624798,620844.8256469845,264447.0777011994,47.7231661,18.6588221
15544,Vasvar,3.6156339999999996,479249.70059622946,191889.70288015256,47.0490649,16.7998821
15545,Inarcs,3.6463059999999996,671296.985887821,213006.17275846237,47.2607788,19.3288579
15546,Hajdudorog,3.948804,833696.0038105261,277545.4344262803,47.8157169,21.500684600000003
15742,Hajos,3.4960989999999996,655363.0363099157,117089.72256857941,46.3982552,19.117199
15942,Petfurdo,3.6736660000000003,579750.5875484083,202178.63120764273,47.1599702,18.1209474
15943,Babolna,3.562768,569702.9726608982,255924.91305041855,47.642224,17.978746700000006
15944,Polgar,3.898451,804594.7142300773,282830.612509268,47.8707939,21.1141032
15945,Buk,3.543199,476803.2935528001,229143.48332461488,47.3833959,16.753304999999994
16143,Morahalom,3.782974,714973.4332060731,97212.8265776662,46.2163238,19.8894811
16144,Felsozsolca,3.829304,784912.6382663918,308894.9437868231,48.1095123,20.8591603
16342,Zsambok,3.372175,692093.1399115527,244507.01061416668,47.54312210000001,19.606613600000006
16343,Komadi,3.713659,835620.8993015059,187020.97784309118,47.0013136,21.488646
16344,Hosszuheteny,3.542327,596339.1728396871,90986.47473235687,46.16130379999999,18.3527689
16346,Veszto,3.8247760000000004,818473.6005627364,177934.38282732182,46.9241978,21.2598799
16348,Fegyvernek,3.807197,761903.2741178384,213121.67668252042,47.2526516,20.525942800000006
16349,Tapiogyorgye,3.5424519999999995,718360.3976029531,221514.52493227262,47.3341052,19.9519935
16350,Lajoskomarom,3.324282,595825.3030061307,166636.69728384182,46.8417783,18.337205
16351,Sarkad,4.000477,828499.6772185862,157995.99986526906,46.74228710000001,21.3836478
16353,Tok,3.131298,626237.507052012,246788.90927146404,47.5645624,18.7316561
16354,Repcelak,3.382737,496692.0450424147,232609.04159529915,47.4195089,17.015428699999998
16355,Dusnok,3.458336,643192.4361360598,116176.0568575699,46.3900215,18.958962
16356,Hevizgyork,3.492062,685442.9131996499,254155.86288778327,47.6303011,19.5190457
16542,Perkata,3.5957169999999996,630447.288005218,189343.54096251816,47.0479725,18.7901236
16543,Bodajk,3.607562,588442.2909775793,220173.74520291464,47.3227042,18.233096
16544,Tiszalok,3.741703,823707.9616856086,299822.2106198421,48.0187144,21.3762342
16545,Ujfeherto,4.11411,847397.6335285555,276342.8557634247,47.8008977,21.6829931
16546,Szikszo,3.7281910000000003,789754.8599239258,319244.2128354043,48.2015243,20.9275021
16547,Abadszalok,3.5935080000000004,766997.8812691278,238056.6122719049,47.4760139,20.5997748
16548,Adony,3.592399,636012.0144654383,197434.71357576628,47.1208993,18.8631074
16549,Sellye,3.4396480000000005,557124.7435159073,59470.16436628412,45.87354439999999,17.8514053
16550,Tapioszele,3.786893,712573.819379282,221229.51601723497,47.3321179,19.875391600000004
